Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
438.0,4/21/2026 12:09:01 PM,2083,110.5,0,1.576,0.04215,0.5242,1.521,130,0,0.02074,100,16.28,0.002618,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
438.4,4/21/2026 12:09:02 PM,2084,110.5,0,1.051,0.04275,0.5242,1.521,130,0,0.01893,100,16.28,0.003505,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
438.9,4/21/2026 12:09:02 PM,2084,110.5,0,1.257,0.04543,0.5241,1.523,130,0,0.01727,100,16.28,0.002699,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
439.2,4/21/2026 12:09:03 PM,2085,110.5,0,1.146,0.04235,0.5236,1.528,130,0,0.01613,100,16.28,0.002498,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
439.6,4/21/2026 12:09:03 PM,2085,110.5,0,1.687,0.04334,0.5242,1.521,130,0,0.01507,100,16.28,0.002739,0.165,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
440.0,4/21/2026 12:09:03 PM,2085,110.5,0,1.13,0.04295,0.5235,1.528,130,0,0.01374,100,16.28,0.002618,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
440.5,4/21/2026 12:09:04 PM,2086,110.5,0,1.353,0.04275,0.5235,1.528,130,0,0.01254,100,16.28,0.001491,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
441.0,4/21/2026 12:09:04 PM,2086,110.5,0,1.178,0.03799,0.5239,1.523,130,0,0.01144,100,16.28,0.002538,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
441.4,4/21/2026 12:09:05 PM,2087,110.5,0,1.512,0.04344,0.5234,1.528,130,0,0.01044,100,16.28,0.002498,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
441.9,4/21/2026 12:09:05 PM,2087,110.5,0,1.019,0.04334,0.5241,1.52,130,0,0.00953,100,16.28,0.002659,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
442.3,4/21/2026 12:09:06 PM,2088,110.5,0,1.21,0.04176,0.5236,1.525,130,0,0.008729,100,16.28,0.002941,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
442.7,4/21/2026 12:09:06 PM,2088,110.5,0,1.098,0.03957,0.5241,1.519,130,0,0.008152,100,16.28,0.002699,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
443.1,4/21/2026 12:09:07 PM,2088,110.5,0,1.512,0.04255,0.5239,1.522,130,0,0.007437,100,16.28,0.00286,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
443.6,4/21/2026 12:09:07 PM,2089,110.5,0,1.035,0.04354,0.5234,1.527,130,0,0.006787,100,16.28,0.002417,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
444.0,4/21/2026 12:09:07 PM,2089,110.5,0,1.098,0.04166,0.5238,1.523,130,0,0.006191,100,16.28,0.00286,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
444.5,4/21/2026 12:09:08 PM,2090,110.5,0,1.114,0.04314,0.5234,1.527,130,0,0.00565,100,16.28,0.001329,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
444.9,4/21/2026 12:09:08 PM,2090,110.5,0,1.066,0.03947,0.5236,1.525,130,0,0.005155,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
445.4,4/21/2026 12:09:09 PM,2091,110.5,0,0.8596,0.04344,0.5238,1.523,130,0,0.004702,100,16.28,0.002981,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
445.9,4/21/2026 12:09:09 PM,2091,110.5,0,1.496,0.04205,0.5232,1.529,130,0,0.00429,100,16.28,0.002659,0.1332,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
446.2,4/21/2026 12:09:10 PM,2091,110.5,0,1.066,0.03789,0.5236,1.524,130,0,0.004005,100,16.28,0.002618,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
446.6,4/21/2026 12:09:10 PM,2092,110.5,0,1.146,0.04186,0.5231,1.53,130,0,0.003654,100,16.28,0.0029,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
447.1,4/21/2026 12:09:11 PM,2092,110.5,0,0.8755,0.03799,0.5233,1.527,130,0,0.003347,100,16.28,0.002377,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
447.6,4/21/2026 12:09:11 PM,2093,110.5,0,1.624,0.04225,0.5231,1.529,130,0,0.003053,100,16.28,0.002699,0.1396,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
447.9,4/21/2026 12:09:11 PM,2093,110.5,0,1.003,0.04186,0.5237,1.523,130,0,0.002849,100,16.28,0.003585,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
448.4,4/21/2026 12:09:12 PM,2094,110.5,0,0.7481,0.04166,0.5233,1.527,130,0,0.002596,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
448.7,4/21/2026 12:09:12 PM,2094,110.5,0,1.162,0.04285,0.5233,1.526,130,0,0.002424,100,16.28,0.003787,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
449.2,4/21/2026 12:09:13 PM,2094,110.5,0,0.5412,0.04344,0.5238,1.52,130,0,0.002212,100,16.28,0.002538,0.08883,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
449.6,4/21/2026 12:09:13 PM,2095,110.5,0,1.178,0.04166,0.5237,1.521,130,0,0.002022,100,16.28,0.001531,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
450.0,4/21/2026 12:09:13 PM,2095,110.5,0,1.21,0.04136,0.5231,1.528,130,0,0.001889,100,16.28,0.002739,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
450.3,4/21/2026 12:09:14 PM,2096,110.5,0,0.971,0.04225,0.5238,1.519,130,0,0.001764,100,16.28,0.001007,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
450.8,4/21/2026 12:09:14 PM,2096,110.5,0,1.051,0.03957,0.5231,1.526,130,0,0.001609,100,16.28,0.003021,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
451.2,4/21/2026 12:09:15 PM,2097,110.5,0,0.9551,0.04176,0.5229,1.529,130,0,0.001468,100,16.28,0.002739,0.07614,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
451.6,4/21/2026 12:09:15 PM,2097,110.5,0,1.003,0.04255,0.5235,1.522,130,0,0.001369,100,16.28,0.001934,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
451.9,4/21/2026 12:09:15 PM,2097,110.5,0,0.9073,0.04523,0.5239,1.518,130,0,0.001278,100,16.28,0.001611,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
452.4,4/21/2026 12:09:16 PM,2098,110.5,0,1.21,0.04146,0.5237,1.521,130,0,0.001166,100,16.28,0.001491,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
452.7,4/21/2026 12:09:16 PM,2098,110.5,0,1.576,0.04344,0.5239,1.519,130,0,0.001089,100,16.28,0.002336,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
453.1,4/21/2026 12:09:16 PM,2098,110.5,0,0.9869,0.04195,0.523,1.528,130,0,0.001017,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
453.4,4/21/2026 12:09:17 PM,2099,110.5,0,0.8755,0.04414,0.5228,1.529,130,0,0.0009529,100,16.28,0.002538,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
453.7,4/21/2026 12:09:17 PM,2099,110.5,0,0.9391,0.04295,0.523,1.528,130,0,0.0008896,100,16.28,0.001611,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
454.2,4/21/2026 12:09:18 PM,2099,110.5,0,0.8755,0.04275,0.5237,1.52,130,0,0.000814,100,16.28,0.0029,0.01903,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
454.6,4/21/2026 12:09:18 PM,2100,110.5,0,1.178,0.04186,0.5237,1.519,130,0,0.0007445,100,16.28,0.003062,0.09517,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
455.0,4/21/2026 12:09:18 PM,2100,110.5,0,0.9391,0.04146,0.5235,1.522,130,0,0.0006941,100,16.28,0.002739,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
455.4,4/21/2026 12:09:19 PM,2101,110.5,0,1.401,0.04265,0.523,1.526,130,0,0.0006331,100,16.28,0.002981,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
455.8,4/21/2026 12:09:19 PM,2101,110.5,0,1.257,0.04136,0.5236,1.519,130,0,0.0005922,100,16.28,0.00282,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
456.3,4/21/2026 12:09:20 PM,2102,110.5,0,1.146,0.04215,0.523,1.526,130,0,0.0005275,100,16.28,0.00282,0.04441,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
456.7,4/21/2026 12:09:20 PM,2102,110.5,0,1.098,0.04543,0.5237,1.518,130,0,0.0004936,100,16.28,0.002699,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
457.3,4/21/2026 12:09:21 PM,2103,110.5,0,1.13,0.04106,0.5228,1.528,130,0,0.0004396,100,16.28,0.002981,0.01903,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
457.8,4/21/2026 12:09:21 PM,2103,110.5,0,0.5571,0.04176,0.5235,1.52,130,0,0.000391,100,16.28,0.002377,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
458.3,4/21/2026 12:09:22 PM,2104,110.5,0,1.576,0.04205,0.5231,1.524,130,0,0.000358,100,16.28,0.00419,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
458.9,4/21/2026 12:09:22 PM,2104,110.5,0,1.051,0.04334,0.5229,1.526,130,0,0.000319,100,16.28,0.00278,0.02538,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
459.3,4/21/2026 12:09:23 PM,2105,110.5,0,1.257,0.04037,0.5235,1.52,130,0,0.0002909,100,16.28,0.003746,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
459.7,4/21/2026 12:09:23 PM,2105,110.5,0,0.5571,0.04136,0.5231,1.524,130,0,0.0002659,100,16.28,0.002417,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
460.3,4/21/2026 12:09:24 PM,2106,110.5,0,1.114,0.04096,0.5227,1.529,130,0,0.0002369,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
461.0,4/21/2026 12:09:24 PM,2106,110.5,0,1.019,0.04176,0.523,1.525,130,0,0.000206,100,16.28,0.002659,0.09517,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
461.4,4/21/2026 12:09:25 PM,2107,110.5,0,0.9391,0.04225,0.523,1.524,130,0,0.0001885,100,16.28,0.002578,0.01269,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
462.1,4/21/2026 12:09:26 PM,2107,110.5,0,1.512,0.04334,0.5229,1.525,130,0,0.0001643,100,16.28,0.00286,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
462.7,4/21/2026 12:09:26 PM,2108,110.5,0,1.146,0.04424,0.5233,1.521,130,0,0.0001465,100,16.28,0.00141,0.01269,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
463.3,4/21/2026 12:09:27 PM,2109,110.5,0,1.162,0.04394,0.5235,1.519,130,0,0.0001305,100,16.28,0.001611,0.08883,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
463.9,4/21/2026 12:09:27 PM,2109,110.5,0,0.9073,0.04255,0.5228,1.527,130,0,0.0001161,100,16.28,0.00286,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
464.5,4/21/2026 12:09:28 PM,2110,110.5,0,0.9551,0.04255,0.5229,1.525,130,0,0.0001011,100,16.28,0.002336,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
465.2,4/21/2026 12:09:29 PM,2111,110.5,0,1.019,0.04295,0.523,1.523,130,0,8.8E-05,100,16.28,0.003585,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
465.8,4/21/2026 12:09:29 PM,2111,110.5,0,0.5571,0.04265,0.5225,1.529,130,0,7.864E-05,100,16.28,0.00286,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
466.5,4/21/2026 12:09:30 PM,2112,110.5,0,0.8755,0.03868,0.5227,1.526,130,0,6.847E-05,100,16.28,0.001571,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
467.0,4/21/2026 12:09:30 PM,2112,110.5,0,1.035,0.04195,0.5231,1.522,130,0,6.108E-05,100,16.28,0.003021,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
467.6,4/21/2026 12:09:31 PM,2113,110.5,0,1.146,0.04513,0.5225,1.529,130,0,5.449E-05,100,16.28,0.002377,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
468.2,4/21/2026 12:09:32 PM,2113,110.5,0,0.8755,0.04275,0.5229,1.525,130,0,4.859E-05,100,16.28,0.002941,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
468.7,4/21/2026 12:09:32 PM,2114,110.5,0,0.6049,0.04255,0.5228,1.526,130,0,4.437E-05,100,16.28,0.002618,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
469.1,4/21/2026 12:09:33 PM,2114,110.5,0,1.082,0.03947,0.5227,1.527,130,0,4.046E-05,100,16.28,0.002618,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
469.5,4/21/2026 12:09:33 PM,2115,110.5,0,1.257,0.04334,0.5226,1.528,130,0,3.781E-05,100,16.28,0.003344,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
470.0,4/21/2026 12:09:33 PM,2115,110.5,0,1.019,0.04265,0.523,1.525,130,0,3.372E-05,100,16.28,0.002941,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
470.4,4/21/2026 12:09:34 PM,2116,110.5,0,1.035,0.03947,0.5232,1.522,130,0,3.162E-05,100,16.28,0.00282,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
470.8,4/21/2026 12:09:34 PM,2116,110.5,0,0.764,0.04275,0.5235,1.518,130,0,2.887E-05,100,16.28,0.002739,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
471.3,4/21/2026 12:09:35 PM,2117,110.5,0,1.528,0.04295,0.5234,1.519,130,0,2.635E-05,100,16.28,0.00282,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
471.6,4/21/2026 12:09:35 PM,2117,110.5,0,0.8596,0.04334,0.5229,1.525,130,0,2.462E-05,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
472.0,4/21/2026 12:09:35 PM,2117,110.5,0,1.146,0.04166,0.5225,1.529,130,0,2.3E-05,100,16.28,0.002256,0.01269,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
472.6,4/21/2026 12:09:36 PM,2118,110.5,0,1.019,0.04146,0.5231,1.521,130,0,2.048E-05,100,16.28,0.00282,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
472.9,4/21/2026 12:09:36 PM,2118,110.5,0,1.082,0.04146,0.5227,1.526,130,0,1.914E-05,100,16.28,0.002538,0.02538,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
473.4,4/21/2026 12:09:37 PM,2119,110.5,0,1.385,0.04305,0.5232,1.521,130,0,1.745E-05,100,16.28,0.003062,0.07614,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
473.9,4/21/2026 12:09:37 PM,2119,110.5,0,0.9391,0.04225,0.5225,1.528,130,0,1.552E-05,100,16.28,0.002618,0.01269,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
474.4,4/21/2026 12:09:38 PM,2120,110.5,0,1.162,0.04265,0.5229,1.523,130,0,1.415E-05,100,16.28,0.002981,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
475.1,4/21/2026 12:09:38 PM,2120,110.5,0,1.019,0.03908,0.5232,1.52,130,0,1.232E-05,100,16.28,0.002538,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
475.5,4/21/2026 12:09:39 PM,2121,110.5,0,1.098,0.04255,0.5225,1.527,130,0,1.128E-05,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
475.9,4/21/2026 12:09:39 PM,2121,110.5,0,0.8277,0.04285,0.5235,1.516,130,0,1.054E-05,100,16.28,0.002498,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
476.6,4/21/2026 12:09:40 PM,2122,110.5,0,0.573,0.04176,0.5224,1.528,130,0,9.168E-06,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
477.0,4/21/2026 12:09:40 PM,2122,110.5,0,0.6845,0.04235,0.5231,1.521,130,0,8.367E-06,100,16.28,0.003142,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
477.6,4/21/2026 12:09:41 PM,2123,110.5,0,1.019,0.04305,0.5228,1.524,130,0,7.458E-06,100,16.28,0.00141,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
477.9,4/21/2026 12:09:41 PM,2123,110.5,0,1.019,0.04146,0.5226,1.526,130,0,6.961E-06,100,16.28,0.002578,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
478.3,4/21/2026 12:09:42 PM,2124,110.5,0,1.464,0.04106,0.5227,1.526,130,0,6.503E-06,100,16.28,0.002941,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
478.6,4/21/2026 12:09:42 PM,2124,110.5,0,0.4457,0.03848,0.5231,1.52,130,0,6.067E-06,100,16.28,0.00278,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
479.0,4/21/2026 12:09:42 PM,2124,110.5,0,1.003,0.04265,0.5224,1.528,130,0,5.688E-06,100,16.28,0.003505,0.1586,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
479.5,4/21/2026 12:09:43 PM,2125,110.5,0,1.289,0.04225,0.5228,1.524,130,0,5.063E-06,100,16.28,0.001168,0.09517,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
480.1,4/21/2026 12:09:44 PM,2125,110.5,0,1.098,0.04215,0.5232,1.519,130,0,4.506E-06,100,16.28,0.0029,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
480.7,4/21/2026 12:09:44 PM,2126,110.5,0,0.9232,0.04354,0.5226,1.526,130,0,4.017E-06,100,16.28,0.002578,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
481.4,4/21/2026 12:09:45 PM,2127,110.5,0,0.9391,0.04096,0.5231,1.52,130,0,3.489E-06,100,16.28,0.00278,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
482.1,4/21/2026 12:09:45 PM,2127,110.5,0,0.8755,0.04027,0.5223,1.529,130,0,3.047E-06,100,16.28,0.00282,0.1332,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
482.6,4/21/2026 12:09:46 PM,2128,110.5,0,0.9391,0.04017,0.5234,1.517,130,0,2.714E-06,100,16.28,0.003948,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
483.4,4/21/2026 12:09:47 PM,2129,110.5,0,1.321,0.04235,0.523,1.522,130,0,2.306E-06,100,16.28,0.002336,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
484.2,4/21/2026 12:09:48 PM,2130,110.5,0,1.035,0.04215,0.523,1.517,130,0,1.961E-06,100,16.28,0.002457,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
485.0,4/21/2026 12:09:48 PM,2130,110.5,0,0.9551,0.04195,0.5228,1.518,130,0,1.673E-06,100,16.28,0.002538,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
485.8,4/21/2026 12:09:49 PM,2131,110.5,0,0.5253,0.04265,0.522,1.525,130,0,1.422E-06,100,16.28,0.002256,0.01269,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
486.6,4/21/2026 12:09:50 PM,2132,110.5,0,0.9391,0.04225,0.522,1.524,130,0,1.213E-06,100,16.28,0.002699,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
487.4,4/21/2026 12:09:51 PM,2133,110.5,0,1.003,0.04176,0.5226,1.518,130,0,1.034E-06,100,16.28,0.002659,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
488.3,4/21/2026 12:09:52 PM,2134,110.5,0,1.146,0.04146,0.5229,1.514,130,0,8.585E-07,100,16.28,0.003827,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
489.1,4/21/2026 12:09:53 PM,2134,110.5,0,0.9551,0.04225,0.5217,1.525,130,0,7.309E-07,100,16.28,0.002659,0.006345,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
490.0,4/21/2026 12:09:53 PM,2135,110.5,0,0.3024,0.03779,0.5218,1.525,130,0,6.064E-07,100,16.28,0.002618,0.02538,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
490.9,4/21/2026 12:09:54 PM,2136,110.5,0,0.382,0.04166,0.5224,1.517,130,0,5.035E-07,100,16.28,0.002618,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
491.7,4/21/2026 12:09:55 PM,2137,110.5,0,1.003,0.04235,0.5225,1.516,130,0,4.292E-07,100,16.28,0.003102,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
492.8,4/21/2026 12:09:56 PM,2138,110.5,0,0.9073,0.04205,0.5218,1.524,130,0,3.481E-07,100,16.28,0.002618,0.02538,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
493.5,4/21/2026 12:09:57 PM,2139,110.5,0,1.417,0.04493,0.522,1.522,130,0,2.966E-07,100,16.28,0.002578,0.05076,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
494.3,4/21/2026 12:09:58 PM,2140,110.5,0,1.003,0.04007,0.5223,1.518,130,0,2.535E-07,100,16.28,0.002981,0,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
495.3,4/21/2026 12:09:59 PM,2141,110.5,0,1.401,0.04225,0.5226,1.515,130,0,2.109E-07,100,16.28,0.002578,0.01269,200,0,0,0,1,0,1,-1,1,0,4,3,3,-1,[ OK ]
496.7,4/21/2026 12:10:00 PM,2141,110.5,0,0.9551,0.03858,0.5226,1.514,130,0,1.794E-07,100,16.28,0.002457,0,200,0,0,0,1,0,1,-1,1,0,4,3.053,3,4,[ OK ]
498.7,4/21/2026 12:10:02 PM,2143,110.5,0,1.066,0.04255,0.5221,1.518,130,0,1.179E-07,100,16.28,0.2079,404,200,0,0,0,1,0,1,-1,1,0,1,3.211,3,4,[ OK ]
500.9,4/21/2026 12:10:04 PM,2145,110.5,0,0.9232,0.03868,0.5225,1.517,130,0,7.296E-08,100,16.28,0.2078,404.3,200,0,0,0,1,0,1,-1,1,0,1,3.316,3,4,[ OK ]
503.0,4/21/2026 12:10:06 PM,2148,110.5,0,1.051,0.04354,0.5218,1.525,130,0,4.742E-08,100,16.28,0.2067,404,200,1,0,0,1,0,1,-1,1,0,1,3.474,3,4,[ OK ]
505.1,4/21/2026 12:10:08 PM,2150,110.5,0,67.9,0.04483,0.522,1.522,130,0,3.09E-08,100,16.28,0.2078,404,200,1,0,-1,1,0,1,-1,1,1,1,3.632,3,4,[ OK ]
506.8,4/21/2026 12:10:10 PM,2151,110.5,0.008427,32.6,0.04572,0.5217,1.523,130,0,2.202E-08,100,16.28,0.2077,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.737,3,4,[ OK ]
508.3,4/21/2026 12:10:12 PM,2153,110.5,0.02467,21.71,0.04503,0.679,2.269,130,0,1.628E-08,100,16.28,0.2096,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
509.3,4/21/2026 12:10:13 PM,2154,110.5,0.03385,29.46,0.04543,0.7231,2.467,130,0,1.196E-08,100,16.28,0.2093,404.3,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
510.0,4/21/2026 12:10:13 PM,2155,110.5,0.03687,33.27,0.04572,0.7373,2.53,130,0,1.044E-08,100,16.28,0.2098,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
510.7,4/21/2026 12:10:14 PM,2156,110.5,0.03873,37.06,0.0488,0.7484,2.57,130,0,9.253E-09,100,16.28,0.2091,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
511.2,4/21/2026 12:10:15 PM,2156,110.5,0.04048,38.25,0.04632,0.756,2.601,130,0,8.361E-09,100,16.28,0.2099,404.4,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
511.7,4/21/2026 12:10:15 PM,2157,110.5,0.04123,40.75,0.0489,0.7626,2.616,130,0,7.658E-09,100,16.28,0.2097,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
512.3,4/21/2026 12:10:16 PM,2158,110.5,0.04286,41.24,0.04622,0.7693,2.647,130,0,6.77E-09,100,16.28,0.2096,404.1,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
512.8,4/21/2026 12:10:16 PM,2158,110.5,0.04346,42.77,0.05019,0.7738,2.662,130,0,6.214E-09,100,16.28,0.209,404,200,1,0,-1,1,0,1,-1,1,1,1,3.789,3,4,[ OK ]
