Elapsed (s),Time,nGen-400 Uptime,nGen-400 Hours,Anode PWM_Duty_Cycle,Anode Voltage,Anode Current,Getter PWM_Duty_Cycle,Getter Current,Neutron Counts,Neutron Count_Rate,Neutron Count_Rate_Avg,Neutron Count_Rate_Stdev_Pct,RF Freq_Synth,Suppressor Current,Suppressor Voltage,Pulsing Rep_Rate,Pulsing Duty_Cycle,Pulsing Ext_Trig_Select,Calculations Current_Ratio,Faults Anode_Voltage_Too_High,Faults Arc_dI_dt,Faults Arc_I,Faults Blinkout,Faults E_Beam_Power_Too_High,Faults Interlock,Faults Suppressor_Voltage_Too_Low,State_Machine State,State_Machine Source,State_Machine Destination,State_Machine Fault
1162.3,4/21/2026 11:09:03 AM,8486,110.2,0.1489,120,0.3856,0.5242,1.529,0,0,0,100,16.28,0.2472,404.1,200,1,0,0.3577,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1162.7,4/21/2026 11:09:03 AM,8486,110.2,0.149,119.8,0.3782,0.5244,1.528,0,0,0,100,16.28,0.2475,403.8,200,1,0,0.3684,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1163.1,4/21/2026 11:09:03 AM,8487,110.2,0.1489,120.2,0.383,0.5249,1.523,0,0,0,100,16.28,0.2461,404.1,200,1,0,0.3591,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1163.6,4/21/2026 11:09:04 AM,8487,110.2,0.1489,120.1,0.3796,0.5248,1.523,0,0,0,100,16.28,0.2461,404,200,1,0,0.3487,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1164.0,4/21/2026 11:09:04 AM,8488,110.2,0.1489,120.5,0.3798,0.5243,1.528,0,0,0,100,16.28,0.2468,403.8,200,1,0,0.3515,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1164.5,4/21/2026 11:09:05 AM,8488,110.2,0.149,119.8,0.3795,0.5247,1.525,0,0,0,100,16.28,0.2465,403.9,200,1,0,0.3497,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1164.9,4/21/2026 11:09:05 AM,8489,110.2,0.1494,118.8,0.3846,0.5234,1.538,0,0,0,100,16.28,0.2458,404.1,200,1,0,0.3506,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1165.3,4/21/2026 11:09:06 AM,8489,110.2,0.1487,120.7,0.3796,0.5249,1.522,0,0,0,100,16.28,0.2463,403.8,200,1,0,0.3715,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1165.7,4/21/2026 11:09:06 AM,8489,110.2,0.149,120,0.3918,0.5239,1.533,0,0,0,100,16.28,0.2478,404,200,1,0,0.3675,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1166.1,4/21/2026 11:09:06 AM,8490,110.2,0.1492,119.4,0.3802,0.5248,1.524,0,0,0,100,16.28,0.2462,403.9,200,1,0,0.3481,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1166.6,4/21/2026 11:09:07 AM,8490,110.2,0.1492,119.3,0.3835,0.5244,1.527,0,0,0,100,16.28,0.2463,403.9,200,1,0,0.3715,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1167.1,4/21/2026 11:09:07 AM,8491,110.2,0.149,120.1,0.3759,0.5244,1.527,0,0,0,100,16.28,0.2446,403.7,200,1,0,0.363,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1167.6,4/21/2026 11:09:08 AM,8491,110.2,0.1488,120.7,0.3918,0.5242,1.529,0,0,0,100,16.28,0.2491,404.3,200,1,0,0.343,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1168.0,4/21/2026 11:09:08 AM,8492,110.2,0.1489,120.3,0.3807,0.5243,1.528,0,0,0,100,16.28,0.2478,403.8,200,1,0,0.3676,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1168.4,4/21/2026 11:09:09 AM,8492,110.2,0.149,119.9,0.3778,0.5239,1.532,0,0,0,100,16.28,0.2466,404.2,200,1,0,0.3563,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1168.9,4/21/2026 11:09:09 AM,8493,110.2,0.149,119.9,0.3825,0.5235,1.536,0,0,0,100,16.28,0.2468,403.9,200,1,0,0.3707,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1169.3,4/21/2026 11:09:10 AM,8493,110.2,0.1491,119.8,0.3835,0.524,1.531,0,0,0,100,16.28,0.2462,404.1,200,1,0,0.3486,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1169.7,4/21/2026 11:09:10 AM,8493,110.2,0.1489,120.3,0.3918,0.5242,1.53,0,0,0,100,16.28,0.2476,403.8,200,1,0,0.3479,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1170.0,4/21/2026 11:09:10 AM,8494,110.2,0.1492,119.4,0.3798,0.5252,1.519,0,0,0,100,16.28,0.2493,403.9,200,1,0,0.3469,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1170.4,4/21/2026 11:09:11 AM,8494,110.2,0.149,120.2,0.3847,0.5244,1.526,0,0,0,100,16.28,0.2461,404.2,200,1,0,0.3505,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1170.8,4/21/2026 11:09:11 AM,8495,110.2,0.1489,120.2,0.3918,0.5238,1.533,0,0,0,100,16.28,0.2479,403.8,200,1,0,0.3573,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1171.4,4/21/2026 11:09:12 AM,8495,110.2,0.1487,120.9,0.3824,0.5247,1.524,0,0,0,100,16.28,0.2482,403.9,200,1,0,0.3506,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1171.8,4/21/2026 11:09:12 AM,8495,110.2,0.1491,119.7,0.3719,0.5244,1.526,0,0,0,100,16.28,0.2468,404.3,200,1,0,0.3544,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1172.3,4/21/2026 11:09:13 AM,8496,110.2,0.1491,119.8,0.3918,0.5241,1.529,0,0,0,100,16.28,0.2477,404.1,200,1,0,0.3476,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1172.8,4/21/2026 11:09:13 AM,8496,110.2,0.1492,119.7,0.3784,0.5238,1.532,0,0,0,100,16.28,0.2492,404.1,200,1,0,0.3527,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1173.2,4/21/2026 11:09:14 AM,8497,110.2,0.1491,119.8,0.3918,0.5244,1.526,0,0,0,100,16.28,0.248,404,200,1,0,0.3468,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1173.7,4/21/2026 11:09:14 AM,8497,110.2,0.1491,120,0.3759,0.525,1.52,0,0,0,100,16.28,0.2466,404.1,200,1,0,0.3566,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1174.1,4/21/2026 11:09:14 AM,8498,110.2,0.149,120.3,0.3836,0.5237,1.533,0,0,0,100,16.28,0.2488,404.1,200,1,0,0.3649,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1174.5,4/21/2026 11:09:15 AM,8498,110.2,0.1491,120,0.3834,0.5243,1.527,0,0,0,100,16.28,0.2459,403.8,200,1,0,0.3591,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1174.9,4/21/2026 11:09:15 AM,8499,110.2,0.1491,120,0.3918,0.5245,1.525,0,0,0,100,16.28,0.2468,403.9,200,1,0,0.3702,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1175.3,4/21/2026 11:09:16 AM,8499,110.2,0.149,120.1,0.3812,0.5246,1.523,0,0,0,100,16.28,0.247,404.3,200,1,0,0.3556,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1175.7,4/21/2026 11:09:16 AM,8499,110.2,0.149,120.2,0.3765,0.5249,1.521,0,0,0,100,16.28,0.2463,404,200,1,0,0.3422,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1176.1,4/21/2026 11:09:16 AM,8500,110.2,0.1491,119.8,0.3763,0.5237,1.535,0,0,0,100,16.28,0.2473,403.8,200,1,0,0.3482,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1176.5,4/21/2026 11:09:17 AM,8500,110.2,0.1491,119.9,0.3871,0.5242,1.529,0,0,0,100,16.28,0.2477,403.8,200,1,0,0.3554,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1177.0,4/21/2026 11:09:17 AM,8501,110.2,0.1491,119.8,0.3825,0.5243,1.529,0,0,0,100,16.28,0.2493,403.8,200,1,0,0.3507,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1177.5,4/21/2026 11:09:18 AM,8501,110.2,0.1489,120.6,0.3838,0.5242,1.529,0,0,0,100,16.28,0.2463,403.8,200,1,0,0.3713,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1178.0,4/21/2026 11:09:18 AM,8502,110.2,0.1491,119.9,0.3826,0.5235,1.538,0,0,0,100,16.28,0.2488,404.2,200,1,0,0.3651,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1178.6,4/21/2026 11:09:19 AM,8502,110.2,0.1491,120,0.3918,0.5244,1.529,0,0,0,100,16.28,0.2473,403.8,200,1,0,0.369,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1179.2,4/21/2026 11:09:19 AM,8503,110.2,0.1491,119.9,0.3918,0.5245,1.527,0,0,0,100,16.28,0.2469,404,200,1,0,0.3553,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1179.6,4/21/2026 11:09:20 AM,8503,110.2,0.149,120.2,0.3844,0.5239,1.534,0,0,0,100,16.28,0.2475,403.7,200,1,0,0.3546,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1180.1,4/21/2026 11:09:20 AM,8504,110.2,0.1491,119.7,0.3725,0.5249,1.524,0,0,0,100,16.28,0.2468,403.7,200,1,0,0.3702,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1180.5,4/21/2026 11:09:21 AM,8504,110.2,0.1491,119.7,0.3918,0.525,1.522,0,0,0,100,16.28,0.2486,403.9,200,1,0,0.3657,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1181.0,4/21/2026 11:09:21 AM,8505,110.2,0.149,120.1,0.384,0.5238,1.535,0,0,0,100,16.28,0.2476,404.1,200,1,0,0.3681,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1181.4,4/21/2026 11:09:22 AM,8505,110.2,0.1489,120.3,0.3823,0.5249,1.523,0,0,0,100,16.28,0.2468,404.2,200,1,0,0.3468,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1181.8,4/21/2026 11:09:22 AM,8505,110.2,0.149,120,0.3807,0.5239,1.535,0,0,0,100,16.28,0.2481,404.2,200,1,0,0.3669,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1182.2,4/21/2026 11:09:23 AM,8506,110.2,0.1491,119.5,0.3918,0.5247,1.526,0,0,0,100,16.28,0.2463,404.1,200,1,0,0.3714,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1182.7,4/21/2026 11:09:23 AM,8506,110.2,0.149,120.1,0.3779,0.5245,1.527,0,0,0,100,16.28,0.2467,404.1,200,1,0,0.3503,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1183.2,4/21/2026 11:09:23 AM,8507,110.2,0.1488,120.6,0.3811,0.5242,1.531,0,0,0,100,16.28,0.2488,404.2,200,1,0,0.3527,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1183.6,4/21/2026 11:09:24 AM,8507,110.2,0.1488,120.5,0.3843,0.5244,1.528,0,0,0,100,16.28,0.2478,403.8,200,1,0,0.3487,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1184.1,4/21/2026 11:09:24 AM,8508,110.2,0.149,120,0.3918,0.524,1.531,0,0,0,100,16.28,0.249,404,200,1,0,0.3487,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1184.5,4/21/2026 11:09:25 AM,8508,110.2,0.1489,120.1,0.3918,0.5241,1.531,0,0,0,100,16.28,0.2504,403.7,200,1,0,0.3417,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1185.0,4/21/2026 11:09:25 AM,8509,110.2,0.149,120,0.3851,0.5248,1.523,0,0,0,100,16.28,0.2502,404.2,200,1,0,0.3457,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1185.4,4/21/2026 11:09:26 AM,8509,110.2,0.149,119.9,0.3918,0.5244,1.528,0,0,0,100,16.28,0.2496,404,200,1,0,0.3479,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1185.9,4/21/2026 11:09:26 AM,8510,110.2,0.1489,120.4,0.3918,0.5247,1.524,0,0,0,100,16.28,0.2484,404,200,1,0,0.3464,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1186.3,4/21/2026 11:09:27 AM,8510,110.2,0.1491,119.7,0.3819,0.524,1.532,0,0,0,100,16.28,0.2497,403.8,200,1,0,0.3453,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1186.7,4/21/2026 11:09:27 AM,8510,110.2,0.1492,119.4,0.3823,0.5241,1.532,0,0,0,100,16.28,0.2498,403.9,200,1,0,0.3372,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1187.1,4/21/2026 11:09:27 AM,8511,110.2,0.1489,120.5,0.3918,0.5247,1.525,0,0,0,100,16.28,0.2481,404.1,200,1,0,0.3668,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1187.5,4/21/2026 11:09:28 AM,8511,110.2,0.149,120.1,0.3873,0.5239,1.534,0,0,0,100,16.28,0.2488,403.7,200,1,0,0.3544,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1188.0,4/21/2026 11:09:28 AM,8512,110.2,0.149,120.1,0.3918,0.5246,1.526,0,0,0,100,16.28,0.2501,404.1,200,1,0,0.3374,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1188.5,4/21/2026 11:09:29 AM,8512,110.2,0.1487,121.1,0.3831,0.5242,1.531,0,0,0,100,16.28,0.2469,403.9,200,1,0,0.3556,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1189.0,4/21/2026 11:09:29 AM,8513,110.2,0.1491,119.6,0.3918,0.5238,1.535,0,0,0,100,16.28,0.2504,403.9,200,1,0,0.3394,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1189.5,4/21/2026 11:09:30 AM,8513,110.2,0.1489,120.4,0.3826,0.5246,1.527,0,0,0,100,16.28,0.25,404.2,200,1,0,0.3361,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1190.0,4/21/2026 11:09:30 AM,8514,110.2,0.149,120,0.3918,0.5245,1.528,0,0,0,100,16.28,0.2483,404.1,200,1,0,0.3452,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1190.4,4/21/2026 11:09:31 AM,8514,110.2,0.1491,119.5,0.3838,0.5243,1.53,0,0,0,100,16.28,0.2506,404,200,1,0,0.3604,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1191.0,4/21/2026 11:09:31 AM,8515,110.2,0.1489,120.3,0.3811,0.5241,1.532,0,0,0,100,16.28,0.2476,404.1,200,1,0,0.3492,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1191.4,4/21/2026 11:09:32 AM,8515,110.2,0.149,120.1,0.3794,0.5242,1.531,0,0,0,100,16.28,0.2502,403.9,200,1,0,0.3512,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1191.8,4/21/2026 11:09:32 AM,8515,110.2,0.1489,120.2,0.3918,0.525,1.521,0,0,0,100,16.28,0.2491,403.9,200,1,0,0.3429,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1192.3,4/21/2026 11:09:33 AM,8516,110.2,0.1492,119.5,0.3768,0.5244,1.528,0,0,0,100,16.28,0.2489,403.8,200,1,0,0.3472,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1192.7,4/21/2026 11:09:33 AM,8516,110.2,0.1489,120.5,0.3918,0.524,1.533,0,0,0,100,16.28,0.2481,404,200,1,0,0.3668,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1193.3,4/21/2026 11:09:34 AM,8517,110.2,0.149,120.1,0.3855,0.5246,1.527,0,0,0,100,16.28,0.2494,404.3,200,1,0,0.3421,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1193.7,4/21/2026 11:09:34 AM,8517,110.2,0.149,120.1,0.3747,0.5238,1.535,0,0,0,100,16.28,0.2505,404,200,1,0,0.3486,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1194.2,4/21/2026 11:09:35 AM,8518,110.2,0.149,120,0.3735,0.524,1.532,0,0,0,100,16.28,0.2509,403.9,200,1,0,0.3346,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1194.7,4/21/2026 11:09:35 AM,8518,110.2,0.1491,119.9,0.3791,0.5247,1.525,0,0,0,100,16.28,0.2487,403.8,200,1,0,0.3455,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1195.2,4/21/2026 11:09:36 AM,8519,110.2,0.1491,120,0.3785,0.5237,1.535,0,0,0,100,16.28,0.2493,404.2,200,1,0,0.3443,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1195.6,4/21/2026 11:09:36 AM,8519,110.2,0.1491,119.9,0.3831,0.5243,1.529,0,0,0,100,16.28,0.2505,404.3,200,1,0,0.3445,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1196.2,4/21/2026 11:09:36 AM,8520,110.2,0.1492,119.5,0.3918,0.5244,1.527,0,0,0,100,16.28,0.2481,404,200,1,0,0.3458,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1196.7,4/21/2026 11:09:37 AM,8520,110.2,0.1492,119.7,0.378,0.5241,1.53,0,0,0,100,16.28,0.2477,404,200,1,0,0.348,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1197.2,4/21/2026 11:09:38 AM,8521,110.2,0.149,120.3,0.3797,0.5242,1.528,0,0,0,100,16.28,0.2492,403.8,200,1,0,0.364,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1197.7,4/21/2026 11:09:38 AM,8521,110.2,0.149,120.2,0.381,0.5244,1.527,0,0,0,100,16.28,0.2491,404.2,200,1,0,0.3642,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1198.2,4/21/2026 11:09:39 AM,8522,110.2,0.1491,119.8,0.3918,0.525,1.52,0,0,0,100,16.28,0.2488,404.2,200,1,0,0.3649,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1198.8,4/21/2026 11:09:39 AM,8522,110.2,0.1489,120.4,0.3822,0.5239,1.532,0,0,0,100,16.28,0.2488,403.7,200,1,0,0.3502,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1199.3,4/21/2026 11:09:40 AM,8523,110.2,0.149,120,0.386,0.5244,1.527,0,0,0,100,16.28,0.25,403.6,200,1,0,0.3457,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1200.0,4/21/2026 11:09:40 AM,8524,110.2,0.149,120.2,0.3801,0.5246,1.525,0,0,0,100,16.28,0.2502,404.2,200,1,0,0.3406,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1200.5,4/21/2026 11:09:41 AM,8524,110.2,0.1489,120.5,0.3814,0.5247,1.524,0,0,0,100,16.28,0.2494,404.1,200,1,0,0.3635,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1200.9,4/21/2026 11:09:41 AM,8525,110.2,0.149,120.1,0.3918,0.5235,1.537,0,0,0,100,16.28,0.2487,404.1,200,1,0,0.3506,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1201.4,4/21/2026 11:09:42 AM,8525,110.2,0.1492,119.5,0.3854,0.5249,1.522,0,0,0,100,16.28,0.2482,404,200,1,0,0.3541,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1201.8,4/21/2026 11:09:42 AM,8525,110.2,0.1488,120.7,0.3918,0.5243,1.528,0,0,0,100,16.28,0.2475,404,200,1,0,0.3682,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1202.3,4/21/2026 11:09:43 AM,8526,110.2,0.1492,119.4,0.3851,0.5245,1.526,0,0,0,100,16.28,0.2485,403.9,200,1,0,0.3658,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1202.8,4/21/2026 11:09:43 AM,8526,110.2,0.1491,119.6,0.3802,0.5244,1.527,0,0,0,100,16.28,0.2486,403.8,200,1,0,0.3439,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1203.3,4/21/2026 11:09:44 AM,8527,110.2,0.149,120.1,0.382,0.5242,1.53,0,0,0,100,16.28,0.2512,403.9,200,1,0,0.3416,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1203.7,4/21/2026 11:09:44 AM,8527,110.2,0.1491,120.1,0.3792,0.525,1.521,0,0,0,100,16.28,0.2456,404,200,1,0,0.3732,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1204.3,4/21/2026 11:09:45 AM,8528,110.2,0.149,120.1,0.3763,0.5246,1.526,0,0,0,100,16.28,0.2488,403.7,200,1,0,0.3494,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1204.7,4/21/2026 11:09:45 AM,8528,110.2,0.1491,120,0.3918,0.5247,1.524,0,0,0,100,16.28,0.2488,403.9,200,1,0,0.3523,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1205.2,4/21/2026 11:09:46 AM,8529,110.2,0.149,120.1,0.3918,0.5236,1.536,0,0,0,100,16.28,0.2499,404.2,200,1,0,0.3442,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1205.6,4/21/2026 11:09:46 AM,8529,110.2,0.1493,119,0.3798,0.5252,1.519,0,0,0,100,16.28,0.2517,404,200,1,0,0.3576,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1206.0,4/21/2026 11:09:46 AM,8530,110.2,0.1491,119.7,0.3861,0.5239,1.534,0,0,0,100,16.28,0.2494,404.1,200,1,0,0.3634,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1206.5,4/21/2026 11:09:47 AM,8530,110.2,0.1493,119.2,0.379,0.5241,1.532,0,0,0,100,16.28,0.2506,403.7,200,1,0,0.3442,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1207.0,4/21/2026 11:09:47 AM,8531,110.2,0.1491,119.8,0.3775,0.5248,1.524,0,0,0,100,16.28,0.2486,403.9,200,1,0,0.3449,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1207.5,4/21/2026 11:09:48 AM,8531,110.2,0.149,120.2,0.3799,0.5244,1.528,0,0,0,100,16.28,0.2492,404.2,200,1,0,0.346,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1208.0,4/21/2026 11:09:48 AM,8532,110.2,0.149,120.1,0.3855,0.5248,1.524,0,0,0,100,16.28,0.2497,404.2,200,1,0,0.3498,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1208.4,4/21/2026 11:09:49 AM,8532,110.2,0.1491,119.7,0.3807,0.5247,1.524,0,0,0,100,16.28,0.2497,404.2,200,1,0,0.3448,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1208.9,4/21/2026 11:09:49 AM,8533,110.2,0.1491,119.6,0.3807,0.525,1.521,0,0,0,100,16.28,0.2494,403.8,200,1,0,0.3501,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1209.4,4/21/2026 11:09:50 AM,8533,110.2,0.149,119.9,0.38,0.5236,1.536,0,0,0,100,16.28,0.2478,404,200,1,0,0.3443,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1209.9,4/21/2026 11:09:50 AM,8534,110.2,0.149,120.1,0.3803,0.5241,1.531,0,0,0,100,16.28,0.2482,404,200,1,0,0.3665,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1210.4,4/21/2026 11:09:51 AM,8534,110.2,0.1491,119.5,0.382,0.5245,1.528,0,0,0,100,16.28,0.2481,403.9,200,1,0,0.3498,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1210.9,4/21/2026 11:09:51 AM,8535,110.2,0.149,119.9,0.3918,0.5242,1.53,0,0,0,100,16.28,0.2483,404.1,200,1,0,0.3463,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1211.3,4/21/2026 11:09:52 AM,8535,110.2,0.149,120.1,0.3918,0.5251,1.521,0,0,0,100,16.28,0.2482,403.8,200,1,0,0.3478,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1211.8,4/21/2026 11:09:52 AM,8535,110.2,0.1489,120.4,0.3855,0.5238,1.536,0,0,0,100,16.28,0.2489,404.1,200,1,0,0.3384,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1212.3,4/21/2026 11:09:53 AM,8536,110.2,0.149,120,0.381,0.5249,1.524,0,0,0,100,16.28,0.2494,404.1,200,1,0,0.3522,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1212.7,4/21/2026 11:09:53 AM,8536,110.2,0.149,120.1,0.381,0.524,1.533,0,0,0,100,16.28,0.2501,404.1,200,1,0,0.3467,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1213.1,4/21/2026 11:09:53 AM,8537,110.2,0.149,120.1,0.3918,0.5249,1.524,0,0,0,100,16.28,0.2476,403.9,200,1,0,0.368,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1213.6,4/21/2026 11:09:54 AM,8537,110.2,0.149,120.3,0.3812,0.5243,1.529,0,0,0,100,16.28,0.248,404.2,200,1,0,0.3449,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1214.3,4/21/2026 11:09:55 AM,8538,110.2,0.149,120.2,0.3815,0.5247,1.526,0,0,0,100,16.28,0.2481,403.8,200,1,0,0.3487,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1214.7,4/21/2026 11:09:55 AM,8538,110.2,0.149,120.2,0.3918,0.5246,1.526,0,0,0,100,16.28,0.2469,404.2,200,1,0,0.3576,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1215.1,4/21/2026 11:09:55 AM,8539,110.2,0.1492,119.6,0.3918,0.5242,1.531,0,0,0,100,16.28,0.2486,403.8,200,1,0,0.3428,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1215.5,4/21/2026 11:09:56 AM,8539,110.2,0.149,120.1,0.3853,0.5247,1.525,0,0,0,100,16.28,0.249,404.1,200,1,0,0.3434,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1216.0,4/21/2026 11:09:56 AM,8540,110.2,0.149,120.2,0.3817,0.5249,1.524,0,0,0,100,16.28,0.2475,403.8,200,1,0,0.3684,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1216.5,4/21/2026 11:09:57 AM,8540,110.2,0.1492,119.7,0.383,0.5247,1.525,0,0,0,100,16.28,0.249,403.9,200,1,0,0.3372,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1217.1,4/21/2026 11:09:57 AM,8541,110.2,0.1491,119.9,0.3918,0.5239,1.532,0,0,0,100,16.28,0.2494,404,200,1,0,0.3475,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1217.6,4/21/2026 11:09:58 AM,8541,110.2,0.1492,119.7,0.3918,0.5243,1.528,0,0,0,100,16.28,0.2503,404.2,200,1,0,0.3424,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1218.1,4/21/2026 11:09:58 AM,8542,110.2,0.1487,121.2,0.3806,0.5253,1.517,0,0,0,100,16.28,0.2507,403.9,200,1,0,0.3248,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1218.5,4/21/2026 11:09:59 AM,8542,110.2,0.1489,120.4,0.3765,0.5243,1.528,0,0,0,100,16.28,0.2506,403.8,200,1,0,0.3419,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1219.1,4/21/2026 11:09:59 AM,8543,110.2,0.1487,121.1,0.3767,0.5249,1.522,0,0,0,100,16.28,0.251,404.1,200,1,0,0.3353,1,1,1,1,1,1,1,4,4,-1,[ OK ]
1219.6,4/21/2026 11:10:00 AM,8543,110.2,0.149,120.2,0.3727,0.5243,1.529,0,0,0,100,16.28,0.2488,403.9,200,1,0,0.3422,1,1,1,1,1,1,1,4,4,-1,[ OK ]
